"set","source_path","size_bytes","modified_utc","reason"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\dst_flows_w1.0h.csv","3896849","2026-08-03T12:42:01Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\dst_flows_w3.0h.csv","3896849","2026-08-03T12:42:12Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\dst_flows_w6.0h.csv","3896849","2026-08-03T12:42:14Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\src_flows_w1.0h.csv","1601031","2026-08-03T12:42:01Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\src_flows_w3.0h.csv","1601031","2026-08-03T12:42:12Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_5_candidate_completion\rc_uot_input\src_flows_w6.0h.csv","1601031","2026-08-03T12:42:14Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\dest_entities.parquet","2381251","","ext-excluded:.parquet"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\dst_flows_aggregated.csv","5228474","2026-08-06T09:51:04Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\entity_to_tx_mapping_dst.json","1949946","2026-08-06T09:51:05Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\flow_labels_aggregated.csv","1089660","2026-08-06T09:51:16Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.01_rm0.1\eval\missed_true_dst_debug.csv","1091607","2026-08-06T09:56:34Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.01_rm0.1\uot\uot_cost_matrix.npz","36868998","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.01_rm0.1\uot\uot_transport_matrix.npz","46338836","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm0.5\eval\missed_true_dst_debug.csv","1091607","2026-08-06T09:52:10Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm0.5\uot\uot_cost_matrix.npz","36868998","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm0.5\uot\uot_transport_matrix.npz","46202527","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm1.0\eval\missed_true_dst_debug.csv","1091607","2026-08-06T09:54:25Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm1.0\uot\uot_cost_matrix.npz","36868998","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_r0.05_rm1.0\uot\uot_transport_matrix.npz","46216769","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\flow_segments_bnb.csv","2101794","2026-08-06T12:34:05Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\uot_cost_matrix.npz","101689515","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\uot_flow_segments_bnb.csv","2101794","2026-08-06T12:34:05Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\uot_marginals.csv","1245255","2026-08-06T12:34:29Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\uot_transport_matrix.npz","115370574","","ext-excluded:.npz"
"BSC","out\bsc_open_independent_v1\stage5_6_flow_aggregation\rc_uot_results\w3h_scaled\uot\uot_unmatched_mass.csv","1658449","2026-08-06T12:34:29Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\baseline_compare_routeA_v2\connector_phase1\pred_tx_pairs_connector_native_shared_pool_raw.csv","1745518","2026-06-10T13:47:59Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\benchmark\anchor_tx_pairs.csv","1787689","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\benchmark\flow_label_manifest.csv","3093952","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\benchmark\flow_segments_source.csv","2145237","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\benchmark\flow_segments_target.csv","2652603","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\coverage_quotient\coverage_manifest.csv","7214812","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\coverage_quotient\phase25\data\coverage_abstention_manifest.csv","1766199","2026-05-22T13:40:35Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_outputs\fixed_delay_main\matching_transport_matrix.npz","166647603","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\fixed_delay_main\uot\uot_cost_matrix.npz","142450704","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\fixed_delay_main\uot\uot_transport_matrix.npz","110602884","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\baseline_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\fake_anchor_probe_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\leave_anchor_out_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\leave_key_out_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\candidate_bnb_tx_flow_memberships.csv","1316181","2026-06-10T13:02:22Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\candidate_bnb_universe_flows.csv","4290541","2026-06-10T13:02:21Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\candidate_eth_universe_flows.csv","2220324","2026-06-10T13:02:22Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\gt_flow_pairs.csv","1306033","2026-06-10T12:58:39Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\gt_tx_pairs.csv","1078748","2026-06-10T12:58:38Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\baseline_compare_labels\tx_to_flow_map_lao.csv","2608518","2026-06-10T12:58:38Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\flow_labels.csv","3054741","2026-05-20T03:07:31Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\flow_segments_bnb.csv","3915988","2026-05-18T03:27:15Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\frozen_substrates\flow_segments_eth.csv","3039914","2026-05-18T03:27:15Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\labels\Celer_BNB_qu.csv","7120058","2026-04-21T17:31:30Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\labels\celer_label.csv","1071437","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\raw_inputs\Celer_ETH_cun.csv","4848328","2026-04-21T09:05:33Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\raw_inputs\Validation_ETH-BNB_Celer_input.csv","18776877","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\raw_inputs\Validation_ETH-BNB_Celer_label.csv","1071437","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\raw_inputs\Validation_ETH-BNB_Celer_sample.json","3877620","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4D","out\chapter4_data_package\token_decimals\ERC20.csv","28069914","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\candidate_bnb_tx_flow_memberships.csv","1316181","2026-06-10T13:02:22Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\candidate_bnb_universe_flows.csv","4290541","2026-06-10T13:02:21Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\candidate_eth_universe_flows.csv","2220324","2026-06-10T13:02:22Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\gt_flow_pairs.csv","1306033","2026-06-10T12:58:39Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\gt_tx_pairs.csv","1078748","2026-06-10T12:58:38Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\baseline_compare_labels\tx_to_flow_map_lao.csv","2608518","2026-06-10T12:58:38Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\flow_labels.csv","3054741","2026-05-20T03:07:31Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\flow_segments_bnb.csv","3915988","2026-05-18T03:27:15Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\frozen_substrates\flow_segments_eth.csv","3039914","2026-05-18T03:27:15Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\labels\Celer_BNB_qu.csv","7120058","2026-04-21T17:31:30Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\labels\celer_label.csv","1071437","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\raw_inputs\Celer_ETH_cun.csv","4848328","2026-04-21T09:05:33Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\routeA_v2_data\Validation_ETH-BNB_Celer_input.csv","18776877","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\routeA_v2_data\Validation_ETH-BNB_Celer_label.csv","1071437","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\routeA_v2_data\Validation_ETH-BNB_Celer_sample.json","3877620","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\data\token_decimals\ERC20.csv","28069914","2023-10-11T12:37:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\baseline_compare\connector_phase1\pred_tx_pairs_connector_native_shared_pool_raw.csv","1745518","2026-06-10T13:47:59Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\benchmark\anchor_tx_pairs.csv","1787689","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\benchmark\flow_label_manifest.csv","3093952","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\benchmark\flow_segments_source.csv","2145237","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\benchmark\flow_segments_target.csv","2652603","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\coverage_quotient\coverage_manifest.csv","7214812","2026-05-27T15:18:08Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\coverage_quotient\phase25\data\coverage_abstention_manifest.csv","1766199","2026-05-22T13:40:35Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"CH4R","out\chapter4_repro_package\frozen_outputs\fixed_delay_main\matching_transport_matrix.npz","166647603","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\fixed_delay_main\uot\uot_cost_matrix.npz","142450704","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\fixed_delay_main\uot\uot_transport_matrix.npz","110602884","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\baseline_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\fake_anchor_probe_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\leave_anchor_out_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"CH4R","out\chapter4_repro_package\frozen_outputs\leakage_audit\fixed_delay_anchor_audit\leave_key_out_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"EARLY","docs\baseline_comparison_note.md","5035","","ext-excluded:.md"
"EARLY","docs\bridge_semantic_ablation_v3_spec.md","22133","","ext-excluded:.md"
"EARLY","docs\FINAL_AUDIT_STATUS.md","1473","","ext-excluded:.md"
"EARLY","docs\FINAL_CLAIM_SUMMARY.md","2293","","ext-excluded:.md"
"EARLY","docs\HANDOFF_three_bridge_split_merge.md","8150","","ext-excluded:.md"
"EARLY","docs\m1_ablation_runbook.md","4494","","ext-excluded:.md"
"EARLY","docs\manuscript_experiments_results_draft.md","17514","","ext-excluded:.md"
"EARLY","docs\manuscript_experiments_results_with_tables_figures.md","18052","","ext-excluded:.md"
"EARLY","docs\manuscript_figures_tables_placement.md","5554","","ext-excluded:.md"
"EARLY","docs\paper_figure_captions_and_specs.md","4633","","ext-excluded:.md"
"EARLY","docs\paper_readiness_checklist.md","3942","","ext-excluded:.md"
"EARLY","docs\results_claim_bank.md","3913","","ext-excluded:.md"
"EARLY","docs\table_1_dataset_label_statistics.md","1790","","ext-excluded:.md"
"EARLY","docs\table_2_decode_rule_comparison.md","1482","","ext-excluded:.md"
"EARLY","docs\table_3_semisynthetic_scenario_results.md","1462","","ext-excluded:.md"
"EARLY","docs\table_4_evidence_scope_summary.md","2184","","ext-excluded:.md"
"EARLY","docs\流级标签构建流程详解.txt","29140","","ext-excluded:.txt"
"EARLY","docs\项目总结_功能逻辑理论.txt","28666","","ext-excluded:.txt"
"ECU1","out\ec_uot_q_final\data\public_relay_candidates_development.csv","5803904","2026-08-10T08:58:29Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"ECU2","out\ec_uot_q_final_v2\data\development_public_relay_candidates.csv","5997967","2026-08-10T09:35:51Z","size-cap-1MB:raw/intermediate-data-manifest-only"
"FDA","out\fixed_delay_anchor_audit\baseline_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"FDA","out\fixed_delay_anchor_audit\fake_anchor_probe_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"FDA","out\fixed_delay_anchor_audit\leave_anchor_out_strict_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"FDA","out\fixed_delay_anchor_audit\leave_key_out_fixed_delay\matching_transport_matrix.npz","110549126","","ext-excluded:.npz"
"FIG","3\figs\fig.pptx","24689395","","ext-excluded:.pptx"
"FIG","3\SIVIA_IMAGEGEN_R4_VISUAL_DRAFTS_DEEPER_COLOR\drafts.zip","7848185","","ext-excluded:.zip"
"FIG","3\working\figure2\fig.pptx","24689395","","ext-excluded:.pptx"
"FIG","3\working\figure2\fig_fixed.pptx","24686372","","ext-excluded:.pptx"
"FINAL","3\final\figures\fig2.png","1517263","","ext-excluded:.png"
"FINAL","3\final\FINAL_CHINESE_MOTHER_MANUSCRIPT_LOCK.json","1632","","ext-excluded:.json"
"FINAL","3\final\FINAL_CN_MANUSCRIPT_MANIFEST.json","3581","","ext-excluded:.json"
"GEN1","1\.vscode\settings.json","68","","ext-excluded:.json"
"GEN1","1\_build_tracked.py","7516","","ext-excluded:.py"
"GEN1","1\_connector_adapter\_modify_docx.py","13194","","ext-excluded:.py"
